ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop	Pop_d-1	difference1	distance	links
356880	34	-45	1	2498	simsi`s village	1885	simsi	0		37	69	-32	86	https://latesummer1x.travian.com/karte.php?x=34&y=-45
359280	31	-48	3	2612	Pinto 69`s village	1958	Pinto 69	0		10	28	-18	86	https://latesummer1x.travian.com/karte.php?x=31&y=-48
353679	37	-41	1	2410	totof49`s village	1821	totof49	0		10	10	0	87	https://latesummer1x.travian.com/karte.php?x=37&y=-41
354478	35	-42	2	2342	mac and cheese`s village	1750	mac and cheese	0		10	10	0	87	https://latesummer1x.travian.com/karte.php?x=35&y=-42
359278	29	-48	2	2433	Moria	1836	gimli	0		35	40	-5	87	https://latesummer1x.travian.com/karte.php?x=29&y=-48
348080	45	-34	2	2503	Game (01) Over	1897	Faisal	0		36	67	-31	88	https://latesummer1x.travian.com/karte.php?x=45&y=-34
352078	38	-39	3	2320	jahoda`s village	1709	jahoda	32	Gl4dius	54	100	-46	88	https://latesummer1x.travian.com/karte.php?x=38&y=-39
360877	26	-50	1	2519	Marudny`s village	1904	Marudny	0		27	27	0	88	https://latesummer1x.travian.com/karte.php?x=26&y=-50
351276	37	-38	2	2193	AceOfSwoRd`s village	1524	AceOfSwoRd	0		21	69	-48	89	https://latesummer1x.travian.com/karte.php?x=37&y=-38
356076	31	-44	3	2313	Marian7335`s village	1670	Marian7335	0		41	49	-8	89	https://latesummer1x.travian.com/karte.php?x=31&y=-44
356876	30	-45	3	2291	A1	843	zdeno12	0		41	49	-8	89	https://latesummer1x.travian.com/karte.php?x=30&y=-45
361676	24	-51	2	2529	depua`s village	1914	depua	0		13	13	0	89	https://latesummer1x.travian.com/karte.php?x=24&y=-51
345679	47	-31	3	2533	El Guapo`s village	1919	El Guapo	0		24	46	-22	90	https://latesummer1x.travian.com/karte.php?x=47&y=-31
346477	44	-32	1	2306	00	1691	lionheart	0		26	32	-6	90	https://latesummer1x.travian.com/karte.php?x=44&y=-32
348077	42	-34	2	2293	Tamam1988`s village	1667	Tamam1988	0		8	8	0	90	https://latesummer1x.travian.com/karte.php?x=42&y=-34
349676	39	-36	2	2194	alpha	1523	xirced	32	Gl4dius	41	54	-13	90	https://latesummer1x.travian.com/karte.php?x=39&y=-36
358474	26	-47	3	2285	AnGeL Of DeATh`s village	1661	AnGeL Of DeATh	0		10	19	-9	90	https://latesummer1x.travian.com/karte.php?x=26&y=-47
362475	22	-52	1	2520	Shane`s village	1905	Shane	0		8	8	0	90	https://latesummer1x.travian.com/karte.php?x=22&y=-52
344078	48	-29	3	2510	sexybeast`s village	1901	sexybeast	0		12	12	0	91	https://latesummer1x.travian.com/karte.php?x=48&y=-29
348074	39	-34	3	2058	atenza	1402	atenza	0		35	67	-32	91	https://latesummer1x.travian.com/karte.php?x=39&y=-34
350473	35	-37	1	1994	Xx_ANON_xX`s village	1381	Xx_ANON_xX	0		10	10	0	91	https://latesummer1x.travian.com/karte.php?x=35&y=-37
354472	29	-42	3	1930	thina`s village	1168	thina	0		8	8	0	91	https://latesummer1x.travian.com/karte.php?x=29&y=-42
356073	28	-44	1	2134	Rasht	1471	SpacewalkerS6	0		28	28	0	91	https://latesummer1x.travian.com/karte.php?x=28&y=-44
362473	20	-52	1	2521	3VI`s village	1903	3VI	0		35	80	-45	91	https://latesummer1x.travian.com/karte.php?x=20&y=-52
343276	47	-28	1	2408	Mone`s village	1703	Mone	0		13	13	0	92	https://latesummer1x.travian.com/karte.php?x=47&y=-28
344874	43	-30	3	2119	deathbringer`s village	1454	deathbringer	0		14	19	-5	92	https://latesummer1x.travian.com/karte.php?x=43&y=-30
346474	41	-32	3	2130	Treyci`s village	1469	Treyci	0		17	17	0	92	https://latesummer1x.travian.com/karte.php?x=41&y=-32
348872	36	-35	2	1752	Hellmore`s village	1228	Hellmore	0		13	13	0	92	https://latesummer1x.travian.com/karte.php?x=36&y=-35
351271	32	-38	1	1674	Sasuke Uchiha`s village	1191	Sasuke Uchiha	0		35	35	0	92	https://latesummer1x.travian.com/karte.php?x=32&y=-38
352071	31	-39	3	1848	ELY`s village	1292	ELY	0		11	11	0	92	https://latesummer1x.travian.com/karte.php?x=31&y=-39
359272	23	-48	1	2218	#estrela	1542	Mulher	0		13	18	-5	92	https://latesummer1x.travian.com/karte.php?x=23&y=-48
360072	22	-49	1	2305	deadlyAssasin`s village	1686	deadlyAssasin	0		26	26	0	92	https://latesummer1x.travian.com/karte.php?x=22&y=-49
349670	33	-36	3	1584	GaulTest`s village	1124	GaulTest	0		19	19	0	93	https://latesummer1x.travian.com/karte.php?x=33&y=-36
356870	24	-45	1	1915	DrDrea`s village	1323	DrDrea	0		11	11	0	93	https://latesummer1x.travian.com/karte.php?x=24&y=-45
359270	21	-48	1	2065	01	1403	eXp!red	0		90	92	-2	93	https://latesummer1x.travian.com/karte.php?x=21&y=-48
341674	47	-26	2	2296	battal`s village	1668	battal	0		64	68	-4	94	https://latesummer1x.travian.com/karte.php?x=47&y=-26
342473	45	-27	3	2117	village01	1451	molesa	0		16	16	0	94	https://latesummer1x.travian.com/karte.php?x=45&y=-27
343273	44	-28	1	2120	Killer`s village	1448	Killer	0		11	11	0	94	https://latesummer1x.travian.com/karte.php?x=44&y=-28
344872	41	-30	2	1974	gerrki`s	1378	gerrki	0		10	10	0	94	https://latesummer1x.travian.com/karte.php?x=41&y=-30
348069	34	-34	1	1532	Caprica	1072	The Major	0		84	112	-28	94	https://latesummer1x.travian.com/karte.php?x=34&y=-34
352069	29	-39	2	1562	WreckingBalls`s village	1070	WreckingBalls	0		55	57	-2	94	https://latesummer1x.travian.com/karte.php?x=29&y=-39
353669	27	-41	3	1618	Dunder village	420	Dunder	0		14	14	0	94	https://latesummer1x.travian.com/karte.php?x=27&y=-41
361670	18	-51	3	2318	T-Rex	1704	alexvo	0		47	77	-30	94	https://latesummer1x.travian.com/karte.php?x=18&y=-51
339275	51	-23	1	2509	james`s village	1900	james	0		8	8	0	95	https://latesummer1x.travian.com/karte.php?x=51&y=-23
340073	48	-24	1	2242	Chiki`s village	1586	Chiki	0		34	46	-12	95	https://latesummer1x.travian.com/karte.php?x=48&y=-24
340872	46	-25	3	2121	eatmyweapons`s village	1458	eatmyweapons	0		54	75	-21	95	https://latesummer1x.travian.com/karte.php?x=46&y=-25
344070	40	-29	1	1616	canac	1144	LIBER	0		66	106	-40	95	https://latesummer1x.travian.com/karte.php?x=40&y=-29
344869	38	-30	2	1545	PT	1078	PhysicalTrainer	0		23	28	-5	95	https://latesummer1x.travian.com/karte.php?x=38&y=-30
351267	28	-38	1	1369	bloodstriker`s village	649	bloodstriker	0		8	8	0	95	https://latesummer1x.travian.com/karte.php?x=28&y=-38
358467	19	-47	1	1898	bastrup`s village	1301	bastrup	0		10	10	0	95	https://latesummer1x.travian.com/karte.php?x=19&y=-47
359267	18	-48	2	1956	dominikkiraly`s village	1371	dominikkiraly	0		12	12	0	95	https://latesummer1x.travian.com/karte.php?x=18&y=-48
362469	16	-52	2	2314	Romano`s village	1698	Romano	0		10	10	0	95	https://latesummer1x.travian.com/karte.php?x=16&y=-52
341670	43	-26	3	1806	enotix`s village	1271	enotix	0		45	72	-27	96	https://latesummer1x.travian.com/karte.php?x=43&y=-26
342469	41	-27	1	1620	*	1160	keri	0		47	61	-14	96	https://latesummer1x.travian.com/karte.php?x=41&y=-27
345667	35	-31	1	1464	tom`s village	983	tom	0		13	13	0	96	https://latesummer1x.travian.com/karte.php?x=35&y=-31
347267	33	-33	3	1452	h2o	979	yves12082	0		51	61	-10	96	https://latesummer1x.travian.com/karte.php?x=33&y=-33
348067	32	-34	3	1455	Bertone`s village	984	Bertone	0		23	23	0	96	https://latesummer1x.travian.com/karte.php?x=32&y=-34
349666	29	-36	3	1328	1	910	Ertugrul	0		17	17	0	96	https://latesummer1x.travian.com/karte.php?x=29&y=-36
360867	16	-50	1	2127	Ryfry`s village	1455	Ryfry	0		40	222	-182	96	https://latesummer1x.travian.com/karte.php?x=16&y=-50
365668	11	-56	3	2553	Skorpio	1930	Skorpio	0		29	37	-8	96	https://latesummer1x.travian.com/karte.php?x=11&y=-56
338471	48	-22	1	2172	Blacksheep`s village	1201	Blacksheep	0		29	63	-34	97	https://latesummer1x.travian.com/karte.php?x=48&y=-22
339271	47	-23	1	2077	H2	1409	ZX 14	0		54	81	-27	97	https://latesummer1x.travian.com/karte.php?x=47&y=-23
345665	33	-31	1	1175	1- Ricse City	756	T1bula	0		72	95	-23	97	https://latesummer1x.travian.com/karte.php?x=33&y=-31
350465	27	-37	1	1340	Babylon5`s village	814	Babylon5	0		73	98	-25	97	https://latesummer1x.travian.com/karte.php?x=27&y=-37
357664	17	-46	3	1551	varnak`s village	1029	varnak	0		68	91	-23	97	https://latesummer1x.travian.com/karte.php?x=17&y=-46
359265	16	-48	1	1973	01	1379	malo_viski	0		10	10	0	97	https://latesummer1x.travian.com/karte.php?x=16&y=-48
360865	14	-50	3	2133	Se 01	1449	Easy Peasy	0		52	62	-10	97	https://latesummer1x.travian.com/karte.php?x=14&y=-50
336871	50	-20	2	2312	XX	1693	yahuuda	0		54	80	-26	98	https://latesummer1x.travian.com/karte.php?x=50&y=-20
337669	47	-21	1	1992	IBuildPop	1372	Mulone5	0		54	86	-32	98	https://latesummer1x.travian.com/karte.php?x=47&y=-21
340867	41	-25	3	1541	01	1080	Pandora	0		55	76	-21	98	https://latesummer1x.travian.com/karte.php?x=41&y=-25
343265	36	-28	3	1339	Flyboy1	831	Flyboy1	0		35	35	0	98	https://latesummer1x.travian.com/karte.php?x=36&y=-28
344065	35	-29	1	1265	barbar-t`s village	836	barbar-t	0		54	60	-6	98	https://latesummer1x.travian.com/karte.php?x=35&y=-29
346463	30	-32	3	1165	aisnudfj`s village	774	aisnudfj	0		8	8	0	98	https://latesummer1x.travian.com/karte.php?x=30&y=-32
364866	10	-55	3	2516	asiuxx`s village	1896	asiuxx	0		10	64	-54	98	https://latesummer1x.travian.com/karte.php?x=10&y=-55
335270	51	-18	1	2300	A1	1683	longshadow	0		28	28	0	99	https://latesummer1x.travian.com/karte.php?x=51&y=-18
336069	49	-19	2	2143	FPJ	1476	jimboy	32	Gl4dius	36	48	-12	99	https://latesummer1x.travian.com/karte.php?x=49&y=-19
338467	44	-22	1	1575	Másler`s village	1112	Másler	0		33	33	0	99	https://latesummer1x.travian.com/karte.php?x=44&y=-22
340864	38	-25	2	1266	dfordeath11`s village	826	dfordeath11	0		8	8	0	99	https://latesummer1x.travian.com/karte.php?x=38&y=-25
345663	31	-31	1	1135	mitnizell`s village	736	mitnizell	0		8	8	0	99	https://latesummer1x.travian.com/karte.php?x=31&y=-31
351261	22	-38	2	1148	Special Delivery	759	Poonami	0		34	34	0	99	https://latesummer1x.travian.com/karte.php?x=22&y=-38
359262	13	-48	3	1818	Twrch`s village	1252	Twrch	0		12	12	0	99	https://latesummer1x.travian.com/karte.php?x=13&y=-48
334470	52	-17	1	2404	rypalek`s village	1809	rypalek	0		8	8	0	100	https://latesummer1x.travian.com/karte.php?x=52&y=-17
338464	41	-22	1	1356	Keukenkast`s village	929	Keukenkast	0		13	13	0	100	https://latesummer1x.travian.com/karte.php?x=41&y=-22
341663	36	-26	2	1151	Ancapistan	754	Taxationistheft	0		25	36	-11	100	https://latesummer1x.travian.com/karte.php?x=36&y=-26
342462	34	-27	1	1049	Yes we can	709	Massimo X	0		56	73	-17	100	https://latesummer1x.travian.com/karte.php?x=34&y=-27
357661	14	-46	3	1514	Anfield	1037	FrenZy	0		76	93	-17	100	https://latesummer1x.travian.com/karte.php?x=14&y=-46
360061	11	-49	2	1819	thegreatnpc`s village	1275	thegreatnpc	0		48	62	-14	100	https://latesummer1x.travian.com/karte.php?x=11&y=-49
363263	9	-53	3	2283	Koko`s village	1500	Koko	0		11	13	-2	100	https://latesummer1x.travian.com/karte.php?x=9&y=-53
364063	8	-54	1	2405	Autumn	1818	Kill	0		51	98	-47	100	https://latesummer1x.travian.com/karte.php?x=8&y=-54
334466	48	-17	1	1954	Sapphire`s village	1367	Sapphire	0		8	8	0	101	https://latesummer1x.travian.com/karte.php?x=48&y=-17
335266	47	-18	1	1815	dumpsterfire`s village	1273	dumpsterfire	0		17	17	0	101	https://latesummer1x.travian.com/karte.php?x=47&y=-18
340062	37	-24	2	1146	xoxkoo`s village	751	xoxkoo	0		39	57	-18	101	https://latesummer1x.travian.com/karte.php?x=37&y=-24
342460	32	-27	2	955	FunnyBunny`s village	660	Slow J	0		28	28	0	101	https://latesummer1x.travian.com/karte.php?x=32&y=-27
348058	23	-34	2	877	Tazar`s village	587	Tazar	0		8	8	0	101	https://latesummer1x.travian.com/karte.php?x=23&y=-34
348858	22	-35	1	848	vigoor`s village	528	vigoor	0		8	8	0	101	https://latesummer1x.travian.com/karte.php?x=22&y=-35
351259	20	-38	2	1002	Anthracite`s village	674	Anthracite	0		45	45	0	101	https://latesummer1x.travian.com/karte.php?x=20&y=-38
353659	17	-41	2	1159	error`s village	771	error	0		51	51	0	101	https://latesummer1x.travian.com/karte.php?x=17&y=-41
354459	16	-42	3	1253	Useless`s village	828	Useless	0		13	13	0	101	https://latesummer1x.travian.com/karte.php?x=16&y=-42
365663	6	-56	1	2502	Mather	1891	Spilu	0		51	236	-185	101	https://latesummer1x.travian.com/karte.php?x=6&y=-56
332867	51	-15	1	2214	hoai nam	1545	hoai nam	0		31	31	0	102	https://latesummer1x.travian.com/karte.php?x=51&y=-15
333667	50	-16	1	2051	SRS`s village	1395	SRS	0		40	53	-13	102	https://latesummer1x.travian.com/karte.php?x=50&y=-16
335263	44	-18	3	1538	00	1063	left	0		66	114	-48	102	https://latesummer1x.travian.com/karte.php?x=44&y=-18
337662	40	-21	3	1281	Alphaville 01	857	McMandi	0		41	50	-9	102	https://latesummer1x.travian.com/karte.php?x=40&y=-21
339260	36	-23	2	1041	01	713	Plisani medo	0		19	19	0	102	https://latesummer1x.travian.com/karte.php?x=36&y=-23
340060	35	-24	3	897	Burp	567	HelloKimmie	0		11	11	0	102	https://latesummer1x.travian.com/karte.php?x=35&y=-24
345657	25	-31	2	769	Turkoman`s village	524	Turkoman	0		8	8	0	102	https://latesummer1x.travian.com/karte.php?x=25&y=-31
351257	18	-38	1	930	mard`s village	623	mard	0		13	13	0	102	https://latesummer1x.travian.com/karte.php?x=18&y=-38
353657	15	-41	3	1169	G.A.H.A`s village	762	8zero8	0		33	33	0	102	https://latesummer1x.travian.com/karte.php?x=15&y=-41
357658	11	-46	2	1346	oppo`s village	918	oppo	0		32	32	0	102	https://latesummer1x.travian.com/karte.php?x=11&y=-46
358458	10	-47	3	1529	laibach35`s village	1057	laibach35	0		44	48	-4	102	https://latesummer1x.travian.com/karte.php?x=10&y=-47
360059	9	-49	2	1821	Antioquia	1272	sebastian11	0		59	81	-22	102	https://latesummer1x.travian.com/karte.php?x=9&y=-49
361659	7	-51	1	2001	00.Uruk	1389	BelongsHeaven	0		47	47	0	102	https://latesummer1x.travian.com/karte.php?x=7&y=-51
332865	49	-15	1	1924	Ghostchaser`s village	1076	Ghostchaser	0		87	156	-69	103	https://latesummer1x.travian.com/karte.php?x=49&y=-15
335261	42	-18	3	1334	анус	911	vasia	0		18	18	0	103	https://latesummer1x.travian.com/karte.php?x=42&y=-18
336061	41	-19	3	1197	schadyk`s village	796	schadyk	0		55	55	0	103	https://latesummer1x.travian.com/karte.php?x=41&y=-19
336860	39	-20	1	1155	0	766	Caesar	0		50	50	0	103	https://latesummer1x.travian.com/karte.php?x=39&y=-20
341657	30	-26	1	830	QUITO	565	Atabalipa	0		60	76	-16	103	https://latesummer1x.travian.com/karte.php?x=30&y=-26
344057	27	-29	3	838	Masaraj`s village	549	Masaraj	0		11	11	0	103	https://latesummer1x.travian.com/karte.php?x=27&y=-29
346456	23	-32	2	700	Gvr`s village	443	Gvr	0		92	118	-26	103	https://latesummer1x.travian.com/karte.php?x=23&y=-32
332063	48	-14	1	1845	Licinious` village	1288	Licinious	0		61	70	-9	104	https://latesummer1x.travian.com/karte.php?x=48&y=-14
332862	46	-15	3	1530	f111`s village	1010	f111	0		19	34	-15	104	https://latesummer1x.travian.com/karte.php?x=46&y=-15
333661	44	-16	3	1363	Godwoken`s village	934	Godwoken	2	Gladius	52	77	-25	104	https://latesummer1x.travian.com/karte.php?x=44&y=-16
335259	40	-18	3	1160	VaalentinZ`s village	764	VaalentinZ	0		41	48	-7	104	https://latesummer1x.travian.com/karte.php?x=40&y=-18
336058	38	-19	1	921	Diablica_`s village	594	Diablica_	0		21	21	0	104	https://latesummer1x.travian.com/karte.php?x=38&y=-19
337658	36	-21	1	963	bozhkata98`s village	522	bozhkata98	0		16	16	0	104	https://latesummer1x.travian.com/karte.php?x=36&y=-21
338457	34	-22	1	770	loser`s village	521	loser	0		8	8	0	104	https://latesummer1x.travian.com/karte.php?x=34&y=-22
339257	33	-23	1	836	ceasar`s village	560	ceasar	0		13	13	0	104	https://latesummer1x.travian.com/karte.php?x=33&y=-23
341655	28	-26	3	695	1	435	ScorpionKh	0		34	34	0	104	https://latesummer1x.travian.com/karte.php?x=28&y=-26
344854	23	-30	1	698	Roellovic`s village	427	Roellovic	0		19	19	0	104	https://latesummer1x.travian.com/karte.php?x=23&y=-30
345654	22	-31	1	685	karam	430	KARA	0		40	40	0	104	https://latesummer1x.travian.com/karte.php?x=22&y=-31
348854	18	-35	1	733	Mhmdkh`s village	483	Mhmdkh	0		24	24	0	104	https://latesummer1x.travian.com/karte.php?x=18&y=-35
349654	17	-36	2	822	CLOCK	533	Ziopit_	0		12	12	0	104	https://latesummer1x.travian.com/karte.php?x=17&y=-36
352855	14	-40	3	941	سرخپوشان	614	amirhossein_ata	0		14	14	0	104	https://latesummer1x.travian.com/karte.php?x=14&y=-40
356055	10	-44	2	1279	QUOTA`s village	612	QUOTA	0		8	8	0	104	https://latesummer1x.travian.com/karte.php?x=10&y=-44
357656	9	-46	1	1441	spooky`s village	964	spooky	0		98	143	-45	104	https://latesummer1x.travian.com/karte.php?x=9&y=-46
360056	6	-49	1	1627	Uldin`s village	1163	Uldin	0		8	8	0	104	https://latesummer1x.travian.com/karte.php?x=6&y=-49
361657	5	-51	1	2002	00 Wonty ---	1386	Wontolla	0		23	35	-12	104	https://latesummer1x.travian.com/karte.php?x=5&y=-51
362457	4	-52	2	2138	BEOGRAD	1475	Laneniml	0		76	99	-23	104	https://latesummer1x.travian.com/karte.php?x=4&y=-52
365659	2	-56	3	2504	abol`s village	1886	abol	0		35	38	-3	104	https://latesummer1x.travian.com/karte.php?x=2&y=-56
329666	54	-11	3	2321	Aden	1705	YukaSan	0		44	57	-13	105	https://latesummer1x.travian.com/karte.php?x=54&y=-11
331263	49	-13	2	1995	alexpoiss123`s village	1387	alexpoiss123	0		16	16	0	105	https://latesummer1x.travian.com/karte.php?x=49&y=-13
340055	30	-24	3	686	lijohnli`s village	429	lijohnli	0		57	60	-3	105	https://latesummer1x.travian.com/karte.php?x=30&y=-24
351253	14	-38	1	827	STRALIS	469	tector	0		40	48	-8	105	https://latesummer1x.travian.com/karte.php?x=14&y=-38
352053	13	-39	3	847	@	568	Warrior	0		67	85	-18	105	https://latesummer1x.travian.com/karte.php?x=13&y=-39
352853	12	-40	2	953	I	643	AXE	0		72	85	-13	105	https://latesummer1x.travian.com/karte.php?x=12&y=-40
354454	11	-42	1	1034	apologist`s village	715	apologist	0		8	8	0	105	https://latesummer1x.travian.com/karte.php?x=11&y=-42
360855	4	-50	2	1842	Smrt	1279	Rumcajz	0		31	31	0	105	https://latesummer1x.travian.com/karte.php?x=4&y=-50
363257	3	-53	1	2215	Kennnel	1540	Doberman	0		62	85	-23	105	https://latesummer1x.travian.com/karte.php?x=3&y=-53
328864	53	-10	3	2286	Frost	1637	bun_bunmee	0		13	13	0	106	https://latesummer1x.travian.com/karte.php?x=53&y=-10
330460	47	-12	3	1621	Elbeza66`s village	1093	Elbeza66	0		23	23	0	106	https://latesummer1x.travian.com/karte.php?x=47&y=-12
334457	39	-17	1	1038	ekici	716	ekici	0		45	45	0	106	https://latesummer1x.travian.com/karte.php?x=39&y=-17
337654	32	-21	3	600	GHØST`s village	382	GHØST	0		19	19	0	106	https://latesummer1x.travian.com/karte.php?x=32&y=-21
344052	22	-29	2	534	Buffiaris`s village	342	Buffiaris	0		28	28	0	106	https://latesummer1x.travian.com/karte.php?x=22&y=-29
345651	19	-31	3	510	00. Sup	307	Kobi	0		35	49	-14	106	https://latesummer1x.travian.com/karte.php?x=19&y=-31
348051	16	-34	1	697	MITCH	396	michaud27	0		51	69	-18	106	https://latesummer1x.travian.com/karte.php?x=16&y=-34
349652	15	-36	2	719	TRIM	411	stex	0		69	83	-14	106	https://latesummer1x.travian.com/karte.php?x=15&y=-36
350451	13	-37	1	699	Etxebarri	441	Etxebarri	0		77	97	-20	106	https://latesummer1x.travian.com/karte.php?x=13&y=-37
351251	12	-38	1	835	il monaco`s village	548	il monaco	0		50	58	-8	106	https://latesummer1x.travian.com/karte.php?x=12&y=-38
356053	8	-44	2	1287	ferruh2	861	Ferruh2	0		17	17	0	106	https://latesummer1x.travian.com/karte.php?x=8&y=-44
356853	7	-45	1	1329	james bond`s village	903	james bond	13	Noeps	35	35	0	106	https://latesummer1x.travian.com/karte.php?x=7&y=-45
359254	5	-48	2	1539	purpleflexin`s village	1066	purpleflexin	0		23	23	0	106	https://latesummer1x.travian.com/karte.php?x=5&y=-48
328861	50	-10	2	1909	kokek`s village	1313	kokek	0		12	12	0	107	https://latesummer1x.travian.com/karte.php?x=50&y=-10
329661	49	-11	1	1774	#01. Speed	1263	AmpheT	0		58	91	-33	107	https://latesummer1x.travian.com/karte.php?x=49&y=-11
336053	33	-19	2	687	Herbertsdorf	434	Herbert	0		67	80	-13	107	https://latesummer1x.travian.com/karte.php?x=33&y=-19
336852	31	-20	1	592	edraoui99`s village	351	edraoui99	0		9	9	0	107	https://latesummer1x.travian.com/karte.php?x=31&y=-20
346450	17	-32	3	505	00	309	armandas405	0		56	64	-8	107	https://latesummer1x.travian.com/karte.php?x=17&y=-32
348850	14	-35	3	691	[01]VIDAGO	409	jvidago	0		57	69	-12	107	https://latesummer1x.travian.com/karte.php?x=14&y=-35
352851	10	-40	1	867	00	489	EDNAH	0		60	77	-17	107	https://latesummer1x.travian.com/karte.php?x=10&y=-40
356051	6	-44	1	1064	[1]	718	okidoky	0		77	77	0	107	https://latesummer1x.travian.com/karte.php?x=6&y=-44
359252	3	-48	3	1540	01	1075	Python	0		64	73	-9	107	https://latesummer1x.travian.com/karte.php?x=3&y=-48
362454	1	-52	2	2141	LA WEA	1439	Jutsu Thunder	0		31	31	0	107	https://latesummer1x.travian.com/karte.php?x=1&y=-52
329658	46	-11	1	1375	Silver Lake	933	Kururu	0		72	101	-29	108	https://latesummer1x.travian.com/karte.php?x=46&y=-11
332055	40	-14	2	893	serbia`s village	596	serbia	0		59	61	-2	108	https://latesummer1x.travian.com/karte.php?x=40&y=-14
343249	20	-28	3	287	Romens`s village	198	Romens	0		64	66	-2	108	https://latesummer1x.travian.com/karte.php?x=20&y=-28
348048	13	-34	2	532	01) Bob	318	xLucBob	0		69	79	-10	108	https://latesummer1x.travian.com/karte.php?x=13&y=-34
353650	8	-41	1	960	Destiny`s village	640	Destiny	0		8	8	0	108	https://latesummer1x.travian.com/karte.php?x=8&y=-41
329655	43	-11	3	1150	Minas Tirith	750	Nightmare	0		46	47	-1	109	https://latesummer1x.travian.com/karte.php?x=43&y=-11
330455	42	-12	2	1161	Minsk	768	RuFF	0		10	10	0	109	https://latesummer1x.travian.com/karte.php?x=42&y=-12
335251	32	-18	3	595	001	378	MONTA	0		75	98	-23	109	https://latesummer1x.travian.com/karte.php?x=32&y=-18
339249	25	-23	3	343	caessar`s village	224	caessar	0		8	8	0	109	https://latesummer1x.travian.com/karte.php?x=25&y=-23
352048	8	-39	3	773	00	485	M.D.Luffy	0		77	113	-36	109	https://latesummer1x.travian.com/karte.php?x=8&y=-39
353648	6	-41	3	889	knightrider5000`s village	555	knightrider5000	0		8	8	0	109	https://latesummer1x.travian.com/karte.php?x=6&y=-41
358450	2	-47	1	1451	Kedves	980	Kedves	0		90	129	-39	109	https://latesummer1x.travian.com/karte.php?x=2&y=-47
360051	1	-49	1	1631	pro	1164	PRO	2	Gladius	100	113	-13	109	https://latesummer1x.travian.com/karte.php?x=1&y=-49
324861	55	-5	3	2407	Malinka	1754	Malinka71	0		41	70	-29	110	https://latesummer1x.travian.com/karte.php?x=55&y=-5
325660	53	-6	1	2185	rannim`s village	1486	rannim	0		10	14	-4	110	https://latesummer1x.travian.com/karte.php?x=53&y=-6
328054	44	-9	2	1267	dontgetmewrong`s village	834	dontgetmewrong	0		8	8	0	110	https://latesummer1x.travian.com/karte.php?x=44&y=-9
330453	40	-12	3	957	01	642	Panos	0		61	78	-17	110	https://latesummer1x.travian.com/karte.php?x=40&y=-12
332051	36	-14	1	701	Apostrophe	410	Chunga	0		79	91	-12	110	https://latesummer1x.travian.com/karte.php?x=36&y=-14
335248	29	-18	2	334	emoewarix`s village	218	emoewarix	0		10	10	0	110	https://latesummer1x.travian.com/karte.php?x=29&y=-18
352046	6	-39	2	709	aiolos	431	aiolos	0		85	85	0	110	https://latesummer1x.travian.com/karte.php?x=6&y=-39
359249	0	-48	1	1542	00	906	Rough	0		55	56	-1	110	https://latesummer1x.travian.com/karte.php?x=0&y=-48
360049	-1	-49	1	1573	Bundás`s village	1099	Bundás	0		27	27	0	110	https://latesummer1x.travian.com/karte.php?x=-1&y=-49
363251	-3	-53	3	2192	00 THE GOAT	1522	BLOATED GOAT	0		10	10	0	110	https://latesummer1x.travian.com/karte.php?x=-3&y=-53
324059	54	-4	2	2299	Darkknight`s village	1669	Darkknight	0		24	24	0	111	https://latesummer1x.travian.com/karte.php?x=54&y=-4
325657	50	-6	3	1781	Dadox`s village	1266	Dadox	0		8	8	0	111	https://latesummer1x.travian.com/karte.php?x=50&y=-6
326455	47	-7	3	1531	Baiacu`s village	1023	Baiacu	0		8	8	0	111	https://latesummer1x.travian.com/karte.php?x=47&y=-7
328851	40	-10	1	849	why not`s village	572	why not	0		20	20	0	111	https://latesummer1x.travian.com/karte.php?x=40&y=-10
335246	27	-18	2	201	sharko`s village	150	sharko	6	~IK~	32	32	0	111	https://latesummer1x.travian.com/karte.php?x=27&y=-18
337646	24	-21	2	192	A	135	bruhmomento	0		28	28	0	111	https://latesummer1x.travian.com/karte.php?x=24&y=-21
338445	22	-22	3	112	A00	52	Jossu	0		76	85	-9	111	https://latesummer1x.travian.com/karte.php?x=22&y=-22
349645	8	-36	2	588	Dinges`s village	356	Dinges	0		14	14	0	111	https://latesummer1x.travian.com/karte.php?x=8&y=-36
352846	5	-40	1	839	Samii`s village	564	Samii	0		13	13	0	111	https://latesummer1x.travian.com/karte.php?x=5&y=-40
356047	2	-44	3	1147	Mahdi997m`s village	743	Mahdi997m	0		8	8	0	111	https://latesummer1x.travian.com/karte.php?x=2&y=-44
356847	1	-45	1	1260	nikopol	822	nikoser74	0		75	75	0	111	https://latesummer1x.travian.com/karte.php?x=1&y=-45
364050	-5	-54	1	2281	Styxhd`s village	1579	Styxhd	0		48	56	-8	111	https://latesummer1x.travian.com/karte.php?x=-5&y=-54
364850	-6	-55	1	2364	Madrabaz`s village	1800	Madrabaz	0		44	78	-34	111	https://latesummer1x.travian.com/karte.php?x=-6&y=-55
324057	52	-4	2	2116	minuskito	1450	minuskito	0		44	48	-4	112	https://latesummer1x.travian.com/karte.php?x=52&y=-4
325655	48	-6	1	1525	Battleborn	1038	Battleborn	0		58	89	-31	112	https://latesummer1x.travian.com/karte.php?x=48&y=-6
